pkg	file	key	en	cls	include	flags
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeHighPrecisionBeamsUnlockedQueuedOrBetter	!CountUpgrade(HighPrecisionBeamsUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeHiveQueenLevel10CompleteOnly	!CountUpgrade(HiveQueenLevel10,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeHiveQueenLevel2CompleteOnly	!CountUpgrade(HiveQueenLevel2,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeHiveQueenLevel3CompleteOnly	!CountUpgrade(HiveQueenLevel3,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeHiveQueenLevel4CompleteOnly	!CountUpgrade(HiveQueenLevel4,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeHiveQueenLevel5CompleteOnly	!CountUpgrade(HiveQueenLevel5,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeHiveQueenLevel6CompleteOnly	!CountUpgrade(HiveQueenLevel6,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeHiveQueenLevel7CompleteOnly	!CountUpgrade(HiveQueenLevel7,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeHiveQueenLevel8CompleteOnly	!CountUpgrade(HiveQueenLevel8,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeHiveQueenLevel9CompleteOnly	!CountUpgrade(HiveQueenLevel9,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeHunterlingStrainCompleteOnly	!CountUpgrade(HunterlingStrain,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeIncendiaryBulletsEquippedQueuedOrBetter	!CountUpgrade(IncendiaryBulletsEquipped,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeIncendiaryBulletsUnlockedQueuedOrBetter	!CountUpgrade(IncendiaryBulletsUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeIncendiaryGrenadeUnlockedQueuedOrBetter	!CountUpgrade(IncendiaryGrenadeUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeIncendiaryRocketsEquippedQueuedOrBetter	!CountUpgrade(IncendiaryRocketsEquipped,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeInfestationfinishedemergingQueuedOrBetter	!CountUpgrade(Infestationfinishedemerging,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeKaboomerStrainCompleteOnly	!CountUpgrade(KaboomerStrain,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeLongRangeIncineratorsEquippedQueuedOrBetter	!CountUpgrade(LongRangeIncineratorsEquipped,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeLongRangeIncineratorsUnlockedQueuedOrBetter	!CountUpgrade(LongRangeIncineratorsUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeLongRangeScopeEquippedQueuedOrBetter	!CountUpgrade(LongRangeScopeEquipped,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeLongRangeScopeUnlockedQueuedOrBetter	!CountUpgrade(LongRangeScopeUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeMedicShieldEquippedQueuedOrBetter	!CountUpgrade(MedicShieldEquipped,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeMedicShieldUnlockedQueuedOrBetter	!CountUpgrade(MedicShieldUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeMedkitUnlockedQueuedOrBetter	!CountUpgrade(MedkitUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeMiningChargeUnlockedQueuedOrBetter	!CountUpgrade(MiningChargeUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeMiningDroidUnlockedQueuedOrBetter	!CountUpgrade(MiningDroidUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeMotionSensorUnlockedQueuedOrBetter	!CountUpgrade(MotionSensorUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeNydusNetworkQueuedOrBetter	!CountUpgrade(NydusNetwork,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeOpticalVisorEquippedQueuedOrBetter	!CountUpgrade(OpticalVisorEquipped,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeOpticalVisorUnlockedQueuedOrBetter	!CountUpgrade(OpticalVisorUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeOverloadWeaponUnlockedQueuedOrBetter	!CountUpgrade(OverloadWeaponUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradePhasesaberMod1UnlockedQueuedOrBetter	!CountUpgrade(PhasesaberMod1Unlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradePhasesaberMod2UnlockedQueuedOrBetter	!CountUpgrade(PhasesaberMod2Unlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradePhasesaberUnlockedQueuedOrBetter	!CountUpgrade(PhasesaberUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradePlasmaRifleMod3UnlockedQueuedOrBetter	!CountUpgrade(PlasmaRifleMod3Unlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradePowerConverterUnlockedQueuedOrBetter	!CountUpgrade(PowerConverterUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradePsiDepressorQueuedOrBetter	!CountUpgrade(PsiDepressor,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradePsiDepressorUnlockedQueuedOrBetter	!CountUpgrade(PsiDepressorUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradePsiDisrupterUnlockedQueuedOrBetter	!CountUpgrade(PsiDisrupterUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradePureStrainHealthCompleteOnly	!CountUpgrade(PureStrainHealth,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradePureStrainSpeedCompleteOnly	!CountUpgrade(PureStrainSpeed,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradePureStrainVolatileCompleteOnly	!CountUpgrade(PureStrainVolatile,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeQuantumBackpackUnlockedQueuedOrBetter	!CountUpgrade(QuantumBackpackUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeQueenDebuffImmuneCompleteOnly	!CountUpgrade(QueenDebuffImmune,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeRechargeDroneQueuedOrBetter	!CountUpgrade(RechargeDrone,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeRechargeDroneUnlockedQueuedOrBetter	!CountUpgrade(RechargeDroneUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeRocketLauncherMod1UnlockedQueuedOrBetter	!CountUpgrade(RocketLauncherMod1Unlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeRocketLauncherMod3UnlockedQueuedOrBetter	!CountUpgrade(RocketLauncherMod3Unlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeShieldSuitEquippedQueuedOrBetter	!CountUpgrade(ShieldSuitEquipped,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeShieldsiotunlockedQueuedOrBetter	!CountUpgrade(Shieldsiotunlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeShockwaveMissilesUnlockedQueuedOrBetter	!CountUpgrade(ShockwaveMissilesUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeShotgunUnlockedQueuedOrBetter	!CountUpgrade(ShotgunUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpawnHiveQueenInProgressOrBetter	!CountUpgrade(SpawnHiveQueen,InProgressOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpawnNydusWormQueuedOrBetter	!CountUpgrade(SpawnNydusWorm,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsArcWelderQueuedOrBetter	!CountUpgrade(SpecOpsArcWelder,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsAresUnlockedQueuedOrBetter	!CountUpgrade(SpecOpsAresUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsAssaultRifleQueuedOrBetter	!CountUpgrade(SpecOpsAssaultRifle,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsBioMechanicalRepairDroneQueuedOrBetter	!CountUpgrade(SpecOpsBioMechanicalRepairDrone,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsBioMechanicalRepairDroneUnlockedQueuedOrBetter	!CountUpgrade(SpecOpsBioMechanicalRepairDroneUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsCloakingDeviceUnlockedQueuedOrBetter	!CountUpgrade(SpecOpsCloakingDeviceUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsFlamethrowerQueuedOrBetter	!CountUpgrade(SpecOpsFlamethrower,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsFlashbangQueuedOrBetter	!CountUpgrade(SpecOpsFlashbang,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsForcefieldGrenadeQueuedOrBetter	!CountUpgrade(SpecOpsForcefieldGrenade,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsFragGrenadeQueuedOrBetter	!CountUpgrade(SpecOpsFragGrenade,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsHellfireRocketLauncherQueuedOrBetter	!CountUpgrade(SpecOpsHellfireRocketLauncher,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsIncendiaryGrenadeQueuedOrBetter	!CountUpgrade(SpecOpsIncendiaryGrenade,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsPhasesaberQueuedOrBetter	!CountUpgrade(SpecOpsPhasesaber,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsPlasmaRifleQueuedOrBetter	!CountUpgrade(SpecOpsPlasmaRifle,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsPowerConverterUnlockedQueuedOrBetter	!CountUpgrade(SpecOpsPowerConverterUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsPsiDisruptorQueuedOrBetter	!CountUpgrade(SpecOpsPsiDisruptor,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsPsiDisruptorUnlockedQueuedOrBetter	!CountUpgrade(SpecOpsPsiDisruptorUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsShotgunQueuedOrBetterTechTreeCheat	!CountUpgrade(SpecOpsShotgun,QueuedOrBetter)[TechTreeCheat]	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsSuperHealingDroneQueuedOrBetter	!CountUpgrade(SpecOpsSuperHealingDrone,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsSuperStimpackUnlockedInProgressOrBetter	!CountUpgrade(SpecOpsSuperStimpackUnlocked,InProgressOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsTeleporterUnlockedInProgressOrBetter	!CountUpgrade(SpecOpsTeleporterUnlocked,InProgressOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpecOpsTurretUnlockedQueuedOrBetter	!CountUpgrade(SpecOpsTurretUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSpiderMineUnlockedQueuedOrBetter	!CountUpgrade(SpiderMineUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeStimpackUnlockedQueuedOrBetter	!CountUpgrade(StimpackUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSuperHealingDroneUnlockedQueuedOrBetter	!CountUpgrade(SuperHealingDroneUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSuperStimpackUnlockedQueuedOrBetter	!CountUpgrade(SuperStimpackUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeSweepingInfestationQueuedOrBetter	!CountUpgrade(SweepingInfestation,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeTankStrainCompleteOnly	!CountUpgrade(TankStrain,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeTeleporterUnlockedInProgressOrBetter	!CountUpgrade(TeleporterUnlocked,InProgressOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeTeleporterUnlockedQueuedOrBetter	!CountUpgrade(TeleporterUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeThermiteFilamentsEquippedQueuedOrBetter	!CountUpgrade(ThermiteFilamentsEquipped,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeThermiteFilamentsUnlockedQueuedOrBetter	!CountUpgrade(ThermiteFilamentsUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeTitaniumBulletCasingsEquippedQueuedOrBetter	!CountUpgrade(TitaniumBulletCasingsEquipped,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeTitaniumBulletCasingsUnlockedQueuedOrBetter	!CountUpgrade(TitaniumBulletCasingsUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeTurboDroidEnginesQueuedOrBetter	!CountUpgrade(TurboDroidEngines,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeUltimateInfestationResearchedQueuedOrBetter	!CountUpgrade(UltimateInfestationResearched,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeUnknownUpgrade2CompleteOnly	!CountUpgrade(UnknownUpgrade2,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeUnknownUpgradeQueuedOrBetter	!CountUpgrade(UnknownUpgrade,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/NotCountUpgradeUnlockDropPodsQueuedOrBetter	!CountUpgrade(UnlockDropPods,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/Or2704783025	() || {Must be near a weapons locker}()	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/Or2704783025CountBehaviorNearWeaponsLockerCompleteOnlyAtUnit2704783025CountUpgradeQuantumBackpackEquippedCompleteOnly	CountBehavior(NearWeaponsLocker,CompleteOnlyAtUnit){Must be near a weapons locker} || {Must be near a weapons locker}CountUpgrade(QuantumBackpackEquipped,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/Or2704783025CountBehaviorNearWeaponsLockerCompleteOnlyAtUnitCountUpgradeQuantumBackpackEquippedCompleteOnly	CountBehavior(NearWeaponsLocker,CompleteOnlyAtUnit) || {Must be near a weapons locker}CountUpgrade(QuantumBackpackEquipped,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/Or3641041103CountUpgradeSpawnHiveQueenCompleteOnlyNotCountUpgradeHiveQueenLevel5CompleteOnly	CountUpgrade(SpawnHiveQueen,CompleteOnly) || {Requires Hive Queen Ultimate Infestation}!CountUpgrade(HiveQueenLevel5,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/OrCountUpgradeAutoTurretUnlockedQueuedOrBetterCountUpgradeBioMechanicalRepairDroneUnlockedQueuedOrBetterCountUpgradePsiDisrupterUnlockedQueuedOrBetter	CountUpgrade(AutoTurretUnlocked,QueuedOrBetter) || CountUpgrade(BioMechanicalRepairDroneUnlocked,QueuedOrBetter) || CountUpgrade(PsiDisrupterUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/OrCountUpgradeExperimentalTestingModeOnlyCompleteOnly2080997064CountUpgradeIsDeveloperCompleteOnly	CountUpgrade(ExperimentalTestingModeOnly,CompleteOnly){Experimental Testing Mode Only} || CountUpgrade(IsDeveloper,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/OrLTCountUpgradeConstructiveCreepQueuedOrBetter1AndLTCountUpgradeVirulentCreepQueuedOrBetter2LTCountUpgradeRegenerativeCreepQueuedOrBetter2LTCountUpgradeConstructiveCreepQueuedOrBetter2LTCountUpgradeCreepSpeedQueuedOrBetter2	CountUpgrade(ConstructiveCreep,QueuedOrBetter) < 1 || (CountUpgrade(VirulentCreep,QueuedOrBetter) < 2 && CountUpgrade(RegenerativeCreep,QueuedOrBetter) < 2 && CountUpgrade(ConstructiveCreep,QueuedOrBetter) < 2 && CountUpgrade(CreepSpeed,QueuedOrBetter) < 2)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/OrLTCountUpgradeCreepSpeedQueuedOrBetter1AndLTCountUpgradeVirulentCreepQueuedOrBetter2LTCountUpgradeRegenerativeCreepQueuedOrBetter2LTCountUpgradeConstructiveCreepQueuedOrBetter2LTCountUpgradeCreepSpeedQueuedOrBetter2	CountUpgrade(CreepSpeed,QueuedOrBetter) < 1 || (CountUpgrade(VirulentCreep,QueuedOrBetter) < 2 && CountUpgrade(RegenerativeCreep,QueuedOrBetter) < 2 && CountUpgrade(ConstructiveCreep,QueuedOrBetter) < 2 && CountUpgrade(CreepSpeed,QueuedOrBetter) < 2)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/OrLTCountUpgradeRegenerativeCreepQueuedOrBetter1AndLTCountUpgradeVirulentCreepQueuedOrBetter2LTCountUpgradeRegenerativeCreepQueuedOrBetter2LTCountUpgradeConstructiveCreepQueuedOrBetter2LTCountUpgradeCreepSpeedQueuedOrBetter2	CountUpgrade(RegenerativeCreep,QueuedOrBetter) < 1 || (CountUpgrade(VirulentCreep,QueuedOrBetter) < 2 && CountUpgrade(RegenerativeCreep,QueuedOrBetter) < 2 && CountUpgrade(ConstructiveCreep,QueuedOrBetter) < 2 && CountUpgrade(CreepSpeed,QueuedOrBetter) < 2)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/OrLTCountUpgradeVirulentCreepQueuedOrBetter1AndLTCountUpgradeVirulentCreepQueuedOrBetter2LTCountUpgradeRegenerativeCreepQueuedOrBetter2LTCountUpgradeConstructiveCreepQueuedOrBetter2LTCountUpgradeCreepSpeedQueuedOrBetter2	CountUpgrade(VirulentCreep,QueuedOrBetter) < 1 || (CountUpgrade(VirulentCreep,QueuedOrBetter) < 2 && CountUpgrade(RegenerativeCreep,QueuedOrBetter) < 2 && CountUpgrade(ConstructiveCreep,QueuedOrBetter) < 2 && CountUpgrade(CreepSpeed,QueuedOrBetter) < 2)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/SumCountUnitToxicNestBurrowedQueuedOrBetterCountUnitToxicNestQueuedOrBetter	CountUnit(ToxicNestBurrowed,QueuedOrBetter) + CountUnit(ToxicNest,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/SumCountUpgradeStrainDamageCompleteOnlyCountUpgradeStrainHealthCompleteOnlyCountUpgradeStrainSpeedCompleteOnlyCountUpgradeStrainVolatileCompleteOnly	CountUpgrade(StrainDamage,CompleteOnly) + CountUpgrade(StrainHealth,CompleteOnly) + CountUpgrade(StrainSpeed,CompleteOnly) + CountUpgrade(StrainVolatile,CompleteOnly)	internal-name	0	
SemiceMod	ObjectStrings	RequirementNode/Name/UnknownRequirementNode	CountUpgrade(ShieldSuitUnlocked,QueuedOrBetter)	internal-name	0	
SemiceMod	ObjectStrings	Reward/EditorPrefix/MechaHive	Model Reward -	editor-only	0	
SemiceMod	ObjectStrings	Sound/EditorPrefix/ArcWelderImpact	TEST -	editor-only	0	
SemiceMod	ObjectStrings	Sound/EditorPrefix/ArcWelderLaunch	TEST -	editor-only	0	
SemiceMod	ObjectStrings	Sound/EditorPrefix/AresThrustersActivate	TEST -	editor-only	0	
SemiceMod	ObjectStrings	Sound/EditorPrefix/AresThrustersActivate2	TEST -	editor-only	0	
SemiceMod	ObjectStrings	Sound/EditorPrefix/Artillery_Strike_Impact	TEST -	editor-only	0	
SemiceMod	ObjectStrings	Sound/EditorPrefix/Artillery_Strike_Launch	TEST -	editor-only	0	
SemiceMod	ObjectStrings	Sound/EditorPrefix/Artillery_Strike_Mech	TEST -	editor-only	0	
SemiceMod	ObjectStrings	Sound/EditorPrefix/Artillery_Strike_Missile	TEST -	editor-only	0	
SemiceMod	ObjectStrings	Sound/EditorPrefix/ConcussiveBlastLaunchSound	TEST -	editor-only	0	
SemiceMod	ObjectStrings	Sound/EditorPrefix/ConcussiveBlastLaunchSound_Doom_Hammer_Skin	TEST -	editor-only	0	
SemiceMod	ObjectStrings	Sound/EditorPrefix/ExplorationDroidRevealActivate	TEST -	editor-only	0	
